,,altitude(feet),ascent(feet),speed(mph),distance(feet),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet),time(millisecond),datetime(utc),datetime(local),satellites,pressure(Pa),temperature(F),voltage(v),home_latitude,home_longitude,velocityX(mph),velocityY(mph),velocityZ(mph),pitch(deg),roll(deg),yaw(deg),powerlevel,isflying,istakingphoto,remainPowerPercent,remainLifePercent,currentCurrent,currentElectricity,currentVoltage,batteryTemperature,dischargeCount,flightmode,isMotorsOn,isTakingVideo,Rc_elevator,Rc_aileron,Rc_throttle,Rc_rudder,Rc_gyro,timestamp,Battery_Cell1,Battery_Cell2,Battery_Cell3,Battery_Cell4,Battery_Cell5,Battery_Cell6,Dronetype,AppVersion,Planename,FlyControllerSerialNumber,RemoteSerialNumber,BatterySerialNumber,CENTER_BATTERY.productDate,CENTER_BATTERY.serialNo,CENTER_BATTERY.fullCapacity,CENTER_BATTERY.productDateRaw,pitchRaw,rollRaw,yawRaw,gimbalPitchRaw,gimbalRollRaw,gimbalYawRaw,flyState,altitudeRaw,speedRaw,distanceRaw,velocityXRaw,velocityYRaw,velocityZRaw,data_reuse,App_Tip,App_Warning,downlinkSignalQuality,uplinkSignalQuality,transmissionChannel,rcModeSwitch,rcHome,rcPause,rcTransform,rcJoystickMode,appMode,FlyControllerSerialNumber_legacy,RemoteSerialNumber_legacy,BatterySerialNumber_legacy,Battery2SerialNumber,frontAvoidDist,backAvoidDist,isBrakingToAvoid
51.4055,-2.8192,25,25,3.13,1,26,26,4.03,2,32766,35:55.6,35:55.6,9,0,0,11.459,41.779605,-8.528486,3.13,0,0,-9,-7,62,0,1,1,72,100,-7125,1628,11459,2997.5,13,NAVI,1,0,0,0,0,0,0,1.53E+12,3831,3815,3820,0,0,0,22,,,,,,,0,0,0,98,-77,625,0,0,688,14,76,14,5.4,13,0,0,0,,,81,81,0,1,0,0,0,2,1,,,,,0,10.7,0
51.4055,-2.8192,24,24,4.25,1,26,26,4.25,2,32831,35:55.7,35:55.7,9,0,0,11.459,41.779605,-8.528486,4.25,0,0,-6,-6,59,0,1,1,72,100,-7125,1628,11459,2997.5,13,NAVI,1,0,0,0,0,0,0,1.53E+12,3831,3815,3820,0,0,0,22,,,,,,,0,0,0,60,-68,596,0,0,681,14,75,19,6,18,0,0,0,,,81,81,0,1,0,0,0,2,1,,,,,0,10.7,0
51.4055,-2.8192,24,24,5.15,2,26,26,5.15,2,32919,35:55.8,35:55.8,9,0,0,11.457,41.779605,-8.528486,5.14,0.22,0,-1,-2,57,0,1,1,72,100,-7003,1626,11457,2997.5,13,NAVI,1,0,0,0,0,0,0,1.53E+12,3831,3815,3820,0,0,0,22,,,,,,,0,0,0,11,-21,575,0,0,666,14,75,23.02,7.3,22,1,0,0,,,81,81,0,1,0,0,0,2,1,,,,,0,0,0
51.4055,-2.8192,24,24,5.6,2,26,26,5.6,2,33051,35:56.0,35:56.0,9,0,0,11.457,41.779605,-8.528486,5.59,0.22,0,-2,3,56,0,1,1,72,100,-7003,1626,11457,2997.5,13,NAVI,1,0,0,0,0,0,0,1.53E+12,3831,3815,3820,0,0,0,22,,,,,,,0,0,0,23,30,562,-1,0,650,14,75,25.02,7.87,25,1,0,0,,,81,81,0,1,0,0,0,2,1,,,,,0,0,0
51.4055,-2.8192,24,24,6.06,2,26,26,6.06,2,33136,35:56.0,35:56.0,9,0,0,11.457,41.779605,-8.528486,6.04,0.45,-0.22,-6,6,54,0,1,0,72,100,-7003,1626,11457,2997.5,13,NAVI,1,0,0,0,0,0,0,1.53E+12,3831,3815,3820,0,0,0,22,,,,,,,0,0,0,62,68,547,-5,0,635,14,75,27.09,8.48,27,2,-1,0,,,81,81,0,1,0,0,0,2,1,,,,,0,0,0
51.4055,-2.8192,24,24,6.52,3,26,26,6.52,3,33237,35:56.1,35:56.1,9,0,0,11.457,41.779605,-8.528486,6.49,0.67,0,0,5,54,0,1,0,72,100,-7003,1626,11457,2997.5,13,NAVI,1,0,0,0,0,0,0,1.53E+12,3831,3815,3820,0,0,0,22,,,,,,,0,0,0,2,52,545,-13,0,622,14,75,29.15,9.26,29,3,0,0,,,81,81,0,1,0,0,0,2,1,,,,,0,0,0
51.4055,-2.8192,24,24,6.77,3,26,26,6.77,3,33300,35:56.2,35:56.2,9,0,0,11.457,41.779605,-8.528486,6.71,0.89,-0.22,2,6,54,0,1,0,72,100,-7003,1626,11457,2997.5,13,NAVI,1,0,0,0,0,0,0,1.53E+12,3831,3815,3820,0,0,0,22,,,,,,,0,0,0,-27,60,542,-24,0,610,14,74,30.28,10.82,30,4,-1,0,,,81,81,0,1,0,0,0,2,1,,,,,0,0,0
51.4055,-2.8192,24,24,7,3,26,26,7,3,33427,35:56.3,35:56.3,9,0,0,11.457,41.779605,-8.528486,6.93,0.89,-0.22,4,5,53,0,1,0,72,100,-7003,1626,11457,2997.5,13,NAVI,1,0,0,0,0,0,0,1.53E+12,3831,3815,3820,0,0,0,22,,,,,,,0,0,0,-47,54,537,-37,0,600,14,74,31.27,11.91,30,4,-1,0,,,77,77,0,1,0,0,0,2,1,,,,,0,0,0
51.4055,-2.8192,24,24,7.22,4,26,26,7.22,4,33510,35:56.4,35:56.4,9,0,0,11.457,41.779605,-8.528486,7.16,0.89,-0.22,6,4,53,0,1,0,72,100,-7003,1626,11457,2997.5,13,NAVI,1,0,0,0,0,0,0,1.53E+12,3831,3815,3820,0,0,0,22,,,,,,,0,0,0,-60,45,534,-50,0,590,14,74,32.26,13.65,32,4,-1,0,,,77,77,0,1,0,0,0,2,1,,,,,0,0,0
51.4055,-2.8192,23,23,7.44,4,26,26,7.44,4,33603,35:56.5,35:56.5,9,0,0,11.457,41.779605,-8.528486,7.38,0.89,-0.22,6,2,52,0,1,0,72,100,-7003,1626,11457,2997.5,13,NAVI,1,0,0,0,0,0,0,1.53E+12,3831,3815,3820,0,0,0,22,,,,,,,0,0,0,-65,22,527,-65,0,582,14,73,33.26,14.97,32,4,-1,0,,,77,77,0,1,0,0,0,2,1,,,,,0,0,0
51.4055,-2.8192,23,23,7.45,5,26,26,7.45,5,33691,35:56.6,35:56.6,9,0,0,11.457,41.779605,-8.528486,7.38,0.89,-0.45,6,1,52,0,1,0,72,100,-7003,1626,11457,2997.5,13,NAVI,1,0,0,0,0,0,0,1.53E+12,3831,3815,3820,0,0,0,22,,,,,,,0,0,0,-68,17,522,-80,0,575,14,73,33.3,17.14,32,4,-2,0,,,77,77,0,1,0,0,0,2,1,,,,,0,0,0
51.4055,-2.8192,23,23,7.87,6,26,26,7.87,6,33815,35:56.7,35:56.7,9,0,0,11.457,41.779605,-8.528486,7.83,0.67,-0.45,6,0,51,0,1,0,72,100,-7003,1626,11457,2997.5,13,NAVI,1,0,0,0,0,0,0,1.53E+12,3831,3815,3820,0,0,0,22,,,,,,,0,0,0,-67,5,516,-93,0,567,14,73,35.19,18.6,35,3,-2,0,,,77,77,0,1,0,0,0,2,1,,,,,0,12.5,0
51.4055,-2.8192,23,23,7.87,6,26,26,7.87,6,33906,35:56.8,35:56.8,9,0,0,11.436,41.779605,-8.528486,7.83,0.67,-0.45,6,0,51,0,1,0,72,100,-7380,1624,11436,2998.5,13,NAVI,1,0,0,0,0,0,0,1.53E+12,3831,3815,3820,0,0,0,22,,,,,,,0,0,0,-68,8,511,-106,0,562,14,73,35.19,20.82,35,3,-2,0,,,77,77,0,1,0,0,0,2,1,,,,,0,11.1,0
51.4055,-2.8192,23,23,8.33,7,26,26,8.33,7,33996,35:56.9,35:56.9,9,0,0,11.436,41.779605,-8.528486,8.28,0.67,-0.67,5,-1,50,0,1,0,72,100,-7380,1624,11436,2998.5,13,NAVI,1,0,0,0,0,0,0,1.53E+12,3831,3815,3820,0,0,0,22,,,,,,,0,0,0,-50,-10,503,-118,0,555,14,73,37.24,22.38,37,3,-3,0,,,77,77,0,1,0,0,0,2,1,,,,,0,10.9,0
51.4055,-2.8192,23,23,8.33,8,26,26,8.33,8,34119,35:57.0,35:57.0,9,0,0,11.436,41.779605,-8.528486,8.28,0.67,-0.67,5,0,49,0,1,0,72,100,-7380,1624,11436,2998.5,13,NAVI,1,0,0,0,0,0,0,1.53E+12,3831,3815,3820,0,0,0,22,,,,,,,0,0,0,-55,2,497,-130,0,550,14,73,37.24,24.83,37,3,-3,0,,,77,77,0,1,0,0,0,2,1,,,,,0,10.9,0
51.4055,-2.8192,23,23,8.78,8,26,26,8.78,8,34213,35:57.1,35:57.1,9,0,0,11.436,41.779605,-8.528486,8.72,0.67,-0.67,4,0,49,0,1,0,72,100,-7380,1624,11436,2998.5,13,NAVI,1,0,0,0,0,0,0,1.53E+12,3831,3815,3820,0,0,0,22,,,,,,,0,0,0,-45,-4,490,-138,0,545,14,73,39.23,26.46,39,3,-3,0,,,77,77,0,1,0,0,0,2,1,,,,,0,10.9,0
51.4055,-2.8192,23,23,8.76,9,26,26,8.78,9,34305,35:57.2,35:57.2,9,0,0,11.436,41.779605,-8.528486,8.72,0.67,-0.45,4,0,48,0,1,0,72,100,-7380,1624,11436,2998.5,13,NAVI,1,0,0,0,0,0,0,1.53E+12,3831,3815,3820,0,0,0,22,,,,,,,0,0,0,-45,2,483,-146,0,539,14,73,39.17,29.13,39,3,-2,0,,,77,77,0,1,0,0,0,2,1,,,,,0,11.2,0
51.4055,-2.8192,23,23,9.21,10,26,26,9.21,10,34427,35:57.3,35:57.3,9,0,0,11.436,41.779605,-8.528486,9.17,0.45,-0.67,3,-1,47,0,1,0,72,100,-7380,1624,11436,2998.5,13,NAVI,1,0,0,0,0,0,0,1.53E+12,3831,3815,3820,0,0,0,22,,,,,,,0,0,0,-36,-10,477,-150,0,532,14,73,41.16,30.86,40,2,-3,0,,,78,78,0,1,0,0,0,2,1,,,,,0,11.3,0
51.4055,-2.8192,23,23,9.21,11,26,26,9.21,11,34515,35:57.4,35:57.4,9,0,0,11.436,41.779605,-8.528486,9.17,0.45,-0.67,4,0,47,0,1,0,72,100,-7380,1624,11436,2998.5,13,NAVI,1,0,0,0,0,0,0,1.53E+12,3831,3815,3820,0,0,0,22,,,,,,,0,0,0,-49,2,472,-150,0,525,14,73,41.16,33.74,40,2,-3,0,,,78,78,0,1,0,0,0,2,1,,,,,0,11.3,0
51.4055,-2.8192,23,23,9.21,11,26,26,9.21,11,34606,35:57.5,35:57.5,9,0,0,11.436,41.779605,-8.528486,9.17,0.45,-0.67,5,2,46,0,1,0,72,100,-7380,1624,11436,2998.5,13,NAVI,1,0,0,0,0,0,0,1.53E+12,3831,3815,3820,0,0,0,22,,,,,,,0,0,0,-55,22,465,-148,0,520,14,73,41.16,35.6,40,2,-3,0,,,78,78,0,1,0,0,0,2,1,,,,,0,11.3,0
51.4055,-2.8192,25,25,1.96,12,26,26,9.21,12,34739,35:57.6,35:57.6,9,0,0,11.436,41.779605,-8.528486,1.34,1.12,-0.89,6,5,47,0,1,0,72,100,-7380,1624,11436,2998.5,13,NAVI,1,0,0,0,0,0,0,1.53E+12,3831,3815,3820,0,0,0,22,,,,,,,0,0,0,-68,57,471,-148,0,512,14,76,8.77,38.88,6,5,-4,0,,,78,78,0,1,0,0,0,2,1,,,,,0,11.3,0
51.4055,-2.8192,25,25,1.87,13,26,26,9.21,13,34819,35:57.7,35:57.7,9,0,0,11.436,41.779605,-8.528486,1.34,1.12,-0.67,0,-1,45,0,1,0,72,100,-7380,1624,11436,2998.5,13,NAVI,1,0,0,0,0,0,0,1.53E+12,3831,3815,3820,0,0,0,22,,,,,,,0,0,0,-5,-18,458,-145,0,507,14,76,8.37,41.12,6,5,-3,0,,,78,78,0,1,0,0,0,2,1,,,,,0,12,0
51.4055,-2.8192,25,25,1.92,14,26,26,9.21,14,34916,35:57.8,35:57.8,9,0,0,11.394,41.779605,-8.528486,-0.89,1.57,-0.67,-4,-8,45,0,1,0,72,100,-8229,1621,11394,2999.5,13,NAVI,1,0,0,0,0,0,0,1.53E+12,3831,3815,3820,0,0,0,22,,,,,,,0,0,0,40,-85,457,-141,0,502,14,79,8.6,44.38,-4,6,-3,0,,,78,78,0,1,0,0,0,2,1,,,,,0,12.2,0
51.4055,-2.8192,25,25,1.48,15,26,26,9.21,15,35001,35:57.9,35:57.9,9,0,0,11.394,41.779605,-8.528486,-0.45,1.34,-0.45,-7,-12,45,0,1,0,72,100,-8229,1621,11394,2999.5,13,NAVI,1,0,0,0,0,0,0,1.53E+12,3831,3815,3820,0,0,0,22,,,,,,,0,0,0,73,-125,455,-138,0,497,14,79,6.63,46.65,-2,6,-2,0,,,78,78,0,1,0,0,0,2,1,,,,,0,12.2,0
51.4055,-2.8192,25,25,1.95,16,26,26,9.21,16,35140,35:58.0,35:58.0,9,0,0,11.394,41.779605,-8.528486,-1.34,1.34,-0.45,-7,-12,44,0,1,0,72,100,-8229,1621,11394,2999.5,13,NAVI,1,0,0,0,0,0,0,1.53E+12,3831,3815,3820,0,0,0,22,,,,,,,0,0,0,75,-123,447,-135,0,490,14,79,8.72,49.55,-6,6,-2,0,,,78,78,0,1,0,0,0,2,1,,,,,0,12.8,0
51.4055,-2.8192,25,25,1.52,16,26,26,9.21,16,35199,35:58.1,35:58.1,9,0,0,11.394,41.779605,-8.528486,-0.67,1.34,-0.22,-7,-11,44,0,1,0,72,100,-8229,1621,11394,2999.5,13,NAVI,1,0,0,0,0,0,0,1.53E+12,3831,3815,3820,0,0,0,22,,,,,,,0,0,0,78,-118,440,-133,0,482,14,79,6.78,51.5,-3,6,-1,0,,,78,78,0,1,0,0,0,2,1,,,,,0,12.8,0
51.4055,-2.8192,26,26,1.63,17,26,26,9.21,17,35294,35:58.2,35:58.2,9,0,0,11.394,41.779605,-8.528486,-0.89,1.34,-0.22,-7,-11,43,0,1,0,72,100,-8229,1621,11394,2999.5,13,NAVI,1,0,0,0,0,0,0,1.53E+12,3821,3799,3808,0,0,0,22,,,,,,,0,0,0,77,-110,432,-130,0,475,14,80,7.28,53.2,-4,6,-1,0,,,78,78,0,1,0,0,0,2,1,,,,,0,0,0
51.4055,-2.8192,26,26,1.36,17,26,26,9.21,17,35414,35:58.3,35:58.3,9,0,0,11.394,41.779605,-8.528486,-0.22,1.34,0,-7,-11,42,0,1,0,72,100,-8229,1621,11394,2999.5,13,NAVI,1,0,0,0,0,0,0,1.53E+12,3821,3799,3808,0,0,0,22,,,,,,,0,0,0,79,-110,427,-128,0,469,14,80,6.08,54.77,-1,6,0,0,,,81,81,0,1,0,0,0,2,1,,,,,0,0,0
51.4055,-2.8192,26,26,1.12,18,26,26,9.21,18,35507,35:58.4,35:58.4,9,0,0,11.394,41.779605,-8.528486,0,1.12,0,-7,-11,42,0,1,0,72,100,-8229,1621,11394,2999.5,13,NAVI,1,0,0,0,0,0,0,1.53E+12,3821,3799,3808,0,0,0,22,,,,,,,0,0,0,78,-113,422,-126,0,462,14,81,5,55.1,0,5,0,0,,,81,81,0,1,0,0,0,2,1,,,,,0,0,0
51.4055,-2.8192,26,26,1.12,18,26,26,9.21,18,35598,35:58.5,35:58.5,9,0,0,11.394,41.779605,-8.528486,0,1.12,0,-8,-11,42,0,1,0,72,100,-8229,1621,11394,2999.5,13,NAVI,1,0,0,0,0,0,0,1.53E+12,3821,3799,3808,0,0,0,22,,,,,,,0,0,0,81,-111,420,-126,0,455,14,81,5,56.21,0,5,0,0,,,81,81,0,1,0,0,0,2,1,,,,,0,0,0
51.4055,-2.8192,26,26,1,18,26,26,9.21,18,35717,35:58.6,35:58.6,9,0,0,11.394,41.779605,-8.528486,0.45,0.89,0,-8,-11,41,0,1,0,72,100,-8229,1621,11394,2999.5,13,NAVI,1,0,0,0,0,0,0,1.53E+12,3821,3799,3808,0,0,0,22,,,,,,,0,0,0,84,-110,416,-126,0,449,14,81,4.47,56.76,2,4,0,0,,,81,81,0,1,0,0,0,2,1,,,,,0,0,0
51.4055,-2.8192,27,27,1.27,18,27,27,9.21,18,35808,35:58.7,35:58.7,9,0,0,11.394,41.779605,-8.528486,0.89,0.89,0,-8,-10,41,0,1,0,72,100,-8229,1621,11394,2999.5,13,NAVI,1,0,0,0,0,0,0,1.53E+12,3821,3799,3808,0,0,0,22,,,,,,,0,0,0,85,-105,412,-128,0,444,14,83,5.66,57.45,4,4,0,0,,,81,81,0,1,0,0,0,2,1,,,,,4.8,0,0
51.4055,-2.8192,27,27,1.5,18,27,27,9.21,18,35902,35:58.8,35:58.8,9,0,0,11.427,41.779605,-8.528486,1.34,0.67,0,-8,-10,40,0,1,0,72,100,-7382,1619,11427,2999.5,13,NAVI,1,0,0,0,0,0,0,1.53E+12,3821,3799,3808,0,0,0,22,,,,,,,0,0,0,86,-104,408,-128,0,439,14,83,6.71,57.14,6,3,0,0,,,81,81,0,1,0,0,0,2,1,,,,,4.8,0,0
51.4055,-2.8192,27,27,1.63,18,27,27,9.21,18,36022,35:58.9,35:58.9,9,0,0,11.427,41.779605,-8.528486,1.57,0.45,0,-8,-10,40,0,1,0,72,100,-7382,1619,11427,2999.5,13,NAVI,1,0,0,0,0,0,0,1.53E+12,3821,3799,3808,0,0,0,22,,,,,,,0,0,0,88,-100,407,-130,0,434,14,83,7.28,57.42,6,2,0,0,,,81,81,0,1,0,0,0,2,1,,,,,4.8,0,0
51.4055,-2.8192,27,27,1.8,18,27,27,9.21,18,36136,35:59.0,35:59.0,9,0,0,11.427,41.779605,-8.528486,1.79,0.22,0,-8,-9,40,0,1,0,72,100,-7382,1619,11427,2999.5,13,NAVI,1,0,0,0,0,0,0,1.53E+12,3821,3799,3808,0,0,0,22,,,,,,,0,0,0,86,-98,405,-131,0,430,14,83,8.06,56.75,8,1,0,0,,,81,81,0,1,0,0,0,2,1,,,,,4.7,0,0
51.4055,-2.8192,27,27,2.03,18,27,27,9.21,18,36219,35:59.1,35:59.1,9,0,0,11.427,41.779605,-8.528486,2.01,0,0.22,-9,-9,40,0,1,0,72,100,-7382,1619,11427,2999.5,13,NAVI,1,0,0,0,0,0,0,1.53E+12,3821,3799,3808,0,0,0,22,,,,,,,0,0,0,90,-95,405,-133,0,425,14,85,9.06,56.65,8,0,1,0,,,81,81,0,1,0,0,0,2,1,,,,,4.6,0,0
51.4055,-2.8192,27,27,2.25,18,27,27,9.21,18,36308,35:59.2,35:59.2,9,0,0,11.427,41.779605,-8.528486,2.24,0,0.22,-9,-9,40,0,1,0,72,100,-7382,1619,11427,2999.5,13,NAVI,1,0,0,0,0,0,0,1.53E+12,3821,3799,3808,0,0,0,22,,,,,,,0,0,0,93,-95,406,-133,0,422,14,83,10.05,55.77,10,0,1,0,,,81,81,0,1,0,0,0,2,1,,,,,4.6,0,0
51.4055,-2.8192,27,27,2.5,18,27,27,9.21,18,36402,35:59.3,35:59.3,12,0,0,11.427,41.779605,-8.528486,2.46,0,0.45,-9,-9,40,0,1,0,72,100,-7382,1619,11427,2999.5,13,NAVI,1,0,0,0,0,0,0,1.53E+12,3821,3799,3808,0,0,0,22,,,,,,,0,0,0,95,-90,407,-136,0,420,14,83,11.18,55.32,11,0,2,0,,,78,78,0,1,0,0,0,2,1,,,,,4.6,0,0
51.4055,-2.8192,27,27,2.72,18,27,27,9.21,18,36526,35:59.4,35:59.4,12,0,0,11.427,41.779605,-8.528486,2.68,0,0.45,-9,-9,40,0,1,0,72,100,-7382,1619,11427,2999.5,13,NAVI,1,0,0,0,0,0,0,1.53E+12,3821,3799,3808,0,0,0,22,,,,,,,0,0,0,95,-93,407,-136,0,417,14,83,12.17,54.99,12,0,2,0,,,78,78,0,1,0,0,0,2,1,,,,,4.6,0,0
51.4055,-2.8192,27,27,3.16,17,27,27,9.21,18,36620,35:59.5,35:59.5,12,0,0,11.427,41.779605,-8.528486,3.13,0,0.45,-9,-9,40,0,1,0,72,100,-7382,1619,11427,2999.5,13,NAVI,1,0,0,0,0,0,0,1.53E+12,3821,3799,3808,0,0,0,22,,,,,,,0,0,0,96,-98,407,-138,0,415,14,83,14.14,54.29,13,0,2,0,,,78,78,0,1,0,0,0,2,1,,,,,4.6,0,0
51.4055,-2.8192,27,27,3.61,17,27,27,9.21,18,36710,35:59.6,35:59.6,12,0,0,11.427,41.779605,-8.528486,3.58,0,0.45,-9,-10,40,0,1,0,72,100,-7382,1619,11427,2999.5,13,NAVI,1,0,0,0,0,0,0,1.53E+12,3821,3799,3808,0,0,0,22,,,,,,,0,0,0,94,-104,407,-138,0,414,14,83,16.12,53.17,16,0,2,0,,,78,78,0,1,0,0,0,2,1,,,,,4.4,0,0
51.4055,-2.8192,26,26,3.83,17,27,27,9.21,18,36809,35:59.7,35:59.7,12,0,0,11.427,41.779605,-8.528486,3.8,0,0.45,-9,-10,38,0,1,0,72,100,-7382,1619,11427,2999.5,13,NAVI,1,0,0,0,0,0,0,1.53E+12,3821,3799,3808,0,0,0,22,,,,,,,0,0,0,93,-109,385,-138,0,412,14,81,17.12,52.15,17,0,2,0,,,78,78,0,1,0,0,0,2,1,,,,,4.3,0,0
51.4055,-2.8192,26,26,4.27,16,27,27,9.21,18,36925,35:59.8,35:59.8,12,0,0,11.463,41.779605,-8.528486,4.25,0,0.45,-9,-11,39,0,1,0,71,100,-6588,1617,11463,3000.5,13,NAVI,1,0,0,0,0,0,0,1.53E+12,3821,3799,3808,0,0,0,22,,,,,,,0,0,0,94,-110,393,-138,0,410,14,81,19.1,49.96,18,0,2,0,,,78,78,0,1,0,0,0,2,1,,,,,4.3,0,0
51.4055,-2.8192,26,26,4.7,15,27,27,9.21,18,37034,35:59.9,35:59.9,12,0,0,11.463,41.779605,-8.528486,4.7,0,0.22,-9,-10,40,0,1,0,71,100,-6588,1617,11463,3000.5,13,NAVI,1,0,0,0,0,0,0,1.53E+12,3821,3799,3808,0,0,0,22,,,,,,,0,0,0,98,-100,405,-140,0,407,14,81,21.02,48.55,20,0,1,0,,,78,78,0,1,0,0,0,2,1,,,,,4.3,0,0
51.4055,-2.8192,26,26,5.15,15,27,27,9.21,18,37132,36:00.0,36:00.0,12,0,0,11.463,41.779605,-8.528486,5.14,0,0.22,-8,-9,41,0,1,0,71,100,-6588,1617,11463,3000.5,13,NAVI,1,0,0,0,0,0,0,1.53E+12,3821,3799,3808,0,0,0,22,,,,,,,0,0,0,89,-90,411,-140,0,405,14,81,23.02,46.46,22,0,1,0,,,78,78,0,1,0,0,0,2,1,,,,,3.7,0,0
51.4055,-2.8192,26,26,5.6,14,27,27,9.21,18,37218,36:00.1,36:00.1,12,0,0,11.463,41.779605,-8.528486,5.59,0,0.22,-8,-7,40,0,1,0,71,100,-6588,1617,11463,3000.5,13,NAVI,1,0,0,0,0,0,0,1.53E+12,3821,3799,3808,0,0,0,22,,,,,,,0,0,0,81,-78,407,-140,0,405,14,81,25.02,44.76,25,0,1,0,,,78,78,0,1,0,0,0,2,1,,,,,3.3,0,0
51.4055,-2.8192,26,26,5.82,13,27,27,9.21,18,37307,36:00.2,36:00.2,12,0,0,11.463,41.779605,-8.528486,5.82,0,0,-7,-6,41,0,1,0,71,100,-6588,1617,11463,3000.5,13,NAVI,1,0,0,0,0,0,0,1.53E+12,3821,3799,3808,0,0,0,22,,,,,,,0,0,0,72,-67,415,-138,0,405,14,81,26,42.28,25,0,0,0,,,78,78,0,1,0,0,0,2,1,,,,,3.3,0,0
51.4055,-2.8192,26,26,6.04,13,27,27,9.21,18,37431,36:00.3,36:00.3,12,0,0,11.463,41.779605,-8.528486,6.04,0,0,-6,-4,41,0,1,0,71,100,-6588,1617,11463,3000.5,13,NAVI,1,0,0,0,0,0,0,1.53E+12,3821,3799,3808,0,0,0,22,,,,,,,0,0,0,65,-47,415,-138,0,405,14,81,27,40.46,27,0,0,0,,,81,81,0,1,0,0,0,2,1,,,,,3.3,0,0
51.4055,-2.8192,26,26,6.26,12,27,27,9.21,18,37527,36:00.4,36:00.4,12,0,0,11.463,41.779605,-8.528486,6.26,0,0,-5,-4,42,0,1,0,71,100,-6588,1617,11463,3000.5,13,NAVI,1,0,0,0,0,0,0,1.53E+12,3821,3799,3808,0,0,0,22,,,,,,,0,0,0,57,-47,421,-138,0,405,14,81,28,38.06,27,0,0,0,,,81,81,0,1,0,0,0,2,1,,,,,3.3,0,0
51.4055,-2.8192,26,26,6.26,11,27,27,9.21,18,37608,36:00.5,36:00.5,12,0,0,11.463,41.779605,-8.528486,6.26,0,0,-5,-5,42,0,1,0,71,100,-6588,1617,11463,3000.5,13,NAVI,1,0,0,0,0,0,0,1.53E+12,3821,3799,3808,0,0,0,22,,,,,,,0,0,0,52,-52,427,-138,0,405,14,81,28,36.33,27,0,0,0,,,81,81,0,1,0,0,0,2,1,,,,,3.3,0,0
51.4055,-2.8192,26,26,6.49,11,27,27,9.21,18,37705,36:00.6,36:00.6,12,0,0,11.463,41.779605,-8.528486,6.49,0.22,0,-4,-5,43,0,1,0,71,100,-6588,1617,11463,3000.5,13,NAVI,1,0,0,0,0,0,0,1.53E+12,3821,3799,3808,0,0,0,22,,,,,,,0,0,0,45,-55,435,-138,0,405,14,81,29.02,34.25,29,1,0,0,,,81,81,0,1,0,0,0,2,1,,,,,0,0,0
51.4055,-2.8192,26,26,6.49,10,27,27,9.21,18,37818,36:00.7,36:00.7,12,0,0,11.463,41.779605,-8.528486,6.49,0.22,0,-2,-2,44,0,1,0,71,100,-6588,1617,11463,3000.5,13,NAVI,1,0,0,0,0,0,0,1.53E+12,3821,3799,3808,0,0,0,22,,,,,,,0,0,0,22,-22,441,-140,0,405,14,80,29.02,32.71,29,1,0,0,,,81,81,0,1,0,0,0,2,1,,,,,0,14.6,0
51.4055,-2.8192,26,26,6.5,10,27,27,9.21,18,37924,36:00.8,36:00.8,12,0,0,11.441,41.779605,-8.528486,6.49,0.45,0,0,1,44,0,1,0,71,100,-6901,1615,11441,3001.5,13,NAVI,1,0,0,0,0,0,0,1.53E+12,3821,3799,3808,0,0,0,22,,,,,,,0,0,0,-4,10,447,-141,0,407,14,80,29.07,31.49,29,2,0,0,,,81,81,0,1,0,0,0,2,1,,,,,0,14.6,0
51.4055,-2.8192,26,26,6.28,9,27,27,9.21,18,38019,36:00.9,36:00.9,12,0,0,11.441,41.779605,-8.528486,6.26,0.45,0,2,2,45,0,1,0,71,100,-6901,1615,11441,3001.5,13,NAVI,1,0,0,0,0,0,0,1.53E+12,3821,3799,3808,0,0,0,22,,,,,,,0,0,0,-27,27,452,-141,0,412,14,80,28.07,30.43,27,2,0,0,,,81,81,0,1,0,0,0,2,1,,,,,0,14.6,0
51.4055,-2.8192,26,26,6.06,9,27,27,9.21,18,38120,36:01.0,36:01.0,12,0,0,11.441,41.779605,-8.528486,6.04,0.45,0,3,3,46,0,1,0,71,100,-6901,1615,11441,3001.5,13,NAVI,1,0,0,0,0,0,0,1.53E+12,3821,3799,3808,0,0,0,22,,,,,,,0,0,0,-35,37,460,-143,0,415,14,80,27.07,29.63,27,2,0,0,,,81,81,0,1,0,0,0,2,1,,,,,0,14.6,0
51.4055,-2.8192,26,26,5.63,9,27,27,9.21,18,38232,36:01.1,36:01.1,12,0,0,11.441,41.779605,-8.528486,5.59,0.67,0,3,4,46,0,1,0,71,100,-6901,1615,11441,3001.5,13,NAVI,1,0,0,0,0,0,0,1.53E+12,3821,3799,3808,0,0,0,22,,,,,,,0,0,0,-31,45,465,-143,0,419,14,80,25.18,29.1,25,3,0,0,,,81,81,0,1,0,0,0,2,1,,,,,0,14.6,0
