latitude,longitude,altitude(feet),ascent(feet),speed(mph),distance(feet),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet),time(millisecond),datetime(utc),datetime(local),satellites,pressure(Pa),temperature(F),voltage(v),home_latitude,home_longitude,velocityX(mph),velocityY(mph),velocityZ(mph),pitch(deg),roll(deg),yaw(deg),powerlevel,isflying,istakingphoto,remainPowerPercent,remainLifePercent,currentCurrent,currentElectricity,currentVoltage,batteryTemperature,dischargeCount,flightmode,isMotorsOn,isTakingVideo,Rc_elevator,Rc_aileron,Rc_throttle,Rc_rudder,Rc_gyro,timestamp,Battery_Cell1,Battery_Cell2,Battery_Cell3,Battery_Cell4,Battery_Cell5,Battery_Cell6,Dronetype,AppVersion,Planename,FlyControllerSerialNumber,RemoteSerialNumber,BatterySerialNumber,CENTER_BATTERY.productDate,CENTER_BATTERY.serialNo,CENTER_BATTERY.fullCapacity,CENTER_BATTERY.productDateRaw,pitchRaw,rollRaw,yawRaw,gimbalPitchRaw,gimbalRollRaw,gimbalYawRaw,flyState,altitudeRaw,speedRaw,distanceRaw,velocityXRaw,velocityYRaw,velocityZRaw,data_reuse,App_Tip,App_Warning,downlinkSignalQuality,uplinkSignalQuality,transmissionChannel,rcModeSwitch,rcHome,rcPause,rcTransform,rcJoystickMode,appMode,FlyControllerSerialNumber_legacy,RemoteSerialNumber_legacy,BatterySerialNumber_legacy,Battery2SerialNumber,frontAvoidDist,backAvoidDist,isBrakingToAvoid
51.405596,-2.818365,15,15,0,222,15,15,20.92,228,3106,55:25.2,55:25.2,21,0,0,11.941,51.405514,-2.819333,0,0,0,-3,2,-5,0,1,0,79,99,-7824,2989,11941,3123.5,16,P_GPS,1,1,0,0,0,0,0,1.5314E+12,3925,3911,3903,0,0,0,13,,,,,,,0,0,0,31,20,-55,-30,0,-55,6,45,0,679.27,0,0,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0,0,0
51.405596,-2.818365,15,15,0,222,15,15,20.92,228,3194,55:25.3,55:25.3,21,0,0,11.941,51.405514,-2.819333,0,0,0,-3,1,-5,0,1,0,79,99,-7824,2989,11941,3123.5,16,P_GPS,1,1,0,0,0,0,0,1.5314E+12,3925,3911,3903,0,0,0,13,,,,,,,0,0,0,31,18,-55,-30,0,-55,6,45,0,679.26,0,0,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0,0,0
51.405596,-2.818365,15,15,0,222,15,15,20.92,228,3306,55:25.5,55:25.5,21,0,0,11.941,51.405514,-2.819333,0,0,0,-3,1,-5,0,1,0,79,99,-7824,2989,11941,3123.5,16,P_GPS,1,1,0,0,0,0,0,1.5314E+12,3925,3911,3903,0,0,0,13,,,,,,,0,0,0,32,18,-55,-30,0,-55,6,45,0,679.28,0,0,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0,0,0
51.405596,-2.818365,15,15,0,222,15,15,20.92,228,3392,55:25.5,55:25.5,21,0,0,11.745,51.405514,-2.819333,0,0,0,-3,2,-5,0,1,0,79,99,-7824,2989,11745,3123.5,16,P_GPS,1,1,0,0,0,0,0,1.5314E+12,3925,3911,3903,0,0,0,13,,,,,,,0,0,0,32,20,-55,-30,0,-55,6,45,0,679.29,0,0,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0,0,0
51.405596,-2.818365,15,15,0,222,15,15,20.92,228,3491,55:25.6,55:25.6,21,0,0,11.745,51.405514,-2.819333,0,0,0,-3,2,-5,0,1,0,79,99,-7824,2989,11745,3123.5,16,P_GPS,1,1,0,0,0,0,0,1.5314E+12,3925,3911,3903,0,0,0,13,,,,,,,0,0,0,32,20,-55,-30,0,-55,6,45,0,679.3,0,0,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0,0,0
51.405596,-2.818365,15,15,0,222,15,15,20.92,228,3593,55:25.7,55:25.7,21,0,0,11.745,51.405514,-2.819333,0,0,0,-3,1,-5,0,1,0,79,99,-7824,2989,11745,3123.5,16,P_GPS,1,1,0,0,0,0,0,1.5314E+12,3925,3911,3903,0,0,0,13,,,,,,,0,0,0,35,18,-57,-30,0,-55,6,45,0,679.31,0,0,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0,0,0
51.405596,-2.818365,15,15,0,222,15,15,20.92,228,3695,55:26.0,55:26.0,21,0,0,11.745,51.405514,-2.819333,0,0,0,-3,1,-5,0,1,0,79,99,-7824,2989,11745,3123.5,16,P_GPS,1,1,0,0,0,0,0,1.5314E+12,3925,3911,3903,0,0,0,13,,,,,,,0,0,0,35,18,-55,-30,0,-55,6,45,0,679.31,0,0,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0,0,0
51.405596,-2.818365,15,15,0,222,15,15,20.92,228,3828,55:26.0,55:26.0,21,0,0,11.745,51.405514,-2.819333,0,0,0,-3,2,-5,0,1,0,79,99,-7824,2989,11745,3123.5,16,P_GPS,1,1,0,0,0,0,0,1.5314E+12,3925,3911,3903,0,0,0,13,,,,,,,0,0,0,34,20,-55,-30,0,-55,6,45,0,679.3,0,0,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0,0,0
51.405596,-2.818365,15,15,0,222,15,15,20.92,228,3906,55:26.0,55:26.0,21,0,0,11.745,51.405514,-2.819333,0,0,0,-3,2,-5,0,1,0,79,99,-7824,2989,11745,3123.5,16,P_GPS,1,1,0,0,0,0,0,1.5314E+12,3925,3911,3903,0,0,0,13,,,,,,,0,0,0,34,21,-55,-30,0,-55,6,45,0,679.3,0,0,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0,0,0
51.405596,-2.818365,15,15,0,222,15,15,20.92,228,3999,55:26.1,55:26.1,21,0,0,11.745,51.405514,-2.819333,0,0,0,-3,1,-5,0,1,0,79,99,-7824,2989,11745,3123.5,16,P_GPS,1,1,0,0,0,0,0,1.5314E+12,3925,3911,3903,0,0,0,13,,,,,,,0,0,0,34,18,-55,-30,0,-55,6,45,0,679.3,0,0,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0,0,0
